ScripCode,ScripId,BSE Exclusive,Status,GroupName,GSM,Long_Term_Additional_Surveillance_Measure (Long Term ASM),Unsolicited_SMS,Insolvency_Resolution_Process(IRP),Short_Term_Additional_Surveillance_Measure (Short Term ASM),Default,ICA,Filler4,Filler5,Pledge,Add-on_PB,Total Pledge,Social Media Platforms,ESM,Loss making,The Overall encumbered share in the scrip is more than 50 Percent.,Under Z Group,Company has failed to pay Annual listing fee,Filler12,Derivative contracts in the scrip to be moved out of F and O,Filler13,Filler14,Filler15,Filler16
539253,SURYAINDIA,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539252,SHYAMCENT,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539251,BALKRISHNA,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,1,0,100,100,100,,100,,,,
539246,JEL,Y,S,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,0,0,,100,,,,
539230,CHEMIESYNT,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539229,MRSS,Y,S,MT,100,100,100,0,100,100,100,,,100,100,100,100,100,100,100,100,0,,100,,,,
539228,GGPL,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
539227,LOYAL,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
539226,RUDRA,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539225,JIYAECO,Y,S,Z,100,100,100,0,100,100,100,,,100,100,100,100,100,100,100,0,0,,100,,,,
539224,HCKKVENTURE,Y,S,XT,4,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539223,AMBITION,Y,S,Z,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,0,0,,100,,,,
539222,GROWINGTON,Y,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539221,SPORTKING,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539220,MISHKA,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539219,MUL,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539218,SAUMYA,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
539217,SRESTHA,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539216,GARMNTMNTR,Y,A,T,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
539207,MANPASAND,N,S,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,0,100,,100,,,,
539206,GVBL,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
539201,SATIA,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539199,SGFIN,Y,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539198,CAPFIN,Y,A,XT,0,100,100,100,100,100,100,,,100,1,100,100,2,100,100,100,100,,100,,,,
539197,DEVHARI,Y,S,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,0,0,,100,,,,
539196,AEL,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539195,POEL,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
539190,DFL,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
539189,ADHBHUTIN,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
539177,AIIL,Y,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539176,HAWAENG,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539175,INDRAIND,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
539174,HELPAGE,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539167,VLL,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539151,ARFIN,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539150,PNCINFRA,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539149,ICSL,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
539148,SHIVALIK,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539143,PANTH,Y,A,X,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539141,UFO,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539132,WARDWIZFBL,Y,A,X,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539131,CLLIMITED,Y,S,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,0,0,,100,,,,
539126,MEP,N,A,T,2,100,100,100,100,100,100,,,100,100,100,100,100,0,0,100,100,,100,,,,
539124,SARVOTTAM,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539123,VBIND,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
539122,BODHTREE,Y,S,XT,100,100,100,1,100,100,100,,,100,100,100,100,100,100,0,100,100,,100,,,,
539121,PALCO,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539120,BFFL,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
539119,JAINMARMO,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539118,VRLLOG,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539117,SUJALA,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539116,OPCHAINS,Y,A,MT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539115,ALAN SCOTT,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,2,0,100,100,100,,100,,,,
539113,PML,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539112,SAB,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
539111,SHESHAINDS,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539110,NORTHLINK,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
539099,ATHCON,Y,A,M,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539098,FILTRA,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539097,URSUGAR,Y,A,B,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539096,AANANDALAK,Y,A,X,100,100,100,100,1,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539091,CITL,Y,A,X,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539090,RAJPUTANA,Y,A,X,100,100,100,100,1,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539083,INOXWIND,N,A,A,100,2,100,100,100,100,100,,,100,100,100,100,100,0,100,100,100,,100,,,,
539056,IMAGICAA,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539046,MANAKCOAT,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539045,MANAKALUCO,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
539044,MANAKSTEEL,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
539043,BKMINDST,N,A,Z,0,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
539042,AGIIL,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539041,GANVERSE,Y,A,M,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539040,TTIL,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
539032,FRASER,Y,A,X,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539026,SSPNFIN,Y,S,MT,3,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539018,BEEKAY,Y,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539017,STARHFL,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539016,NEIL,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539015,ORTEL,N,S,Z,0,100,100,1,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539014,KALPACOMME,Y,S,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,0,0,,100,,,,
539013,GITARENEW,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
539012,MEGRISOFT,Y,A,X,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539011,CHENFERRO,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539010,SMADL,Y,S,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,0,,100,,,,
539008,TIRUFIN,Y,S,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,0,100,,100,,,,
539006,PTCIL,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
539005,JAYATMA,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538993,PUROHITCON,Y,A,XT,2,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538992,SAPL,Y,A,X,100,100,100,100,100,100,100,,,1,100,100,100,100,100,100,100,100,,100,,,,
538987,TALBROSENG,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538979,GREENLAM,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538975,SHREESEC,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538970,WARDINMOBI,Y,A,B,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538965,CONCORD,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
538964,MERCURYLAB,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538963,PACT,Y,S,Z,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,0,0,,100,,,,
538962,MINDACORP,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538961,GENUSPAPER,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538952,ALFL,Y,A,X,0,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538943,SONAL,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538942,MERCANTILE,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538935,ABHIFIN,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
538928,KARNAVATI,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
538926,NAPL,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538923,SOFCOM,Y,A,X,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538922,COSYN,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538921,RAFL,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538920,VINCOFE,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
538919,SKILVEN,Y,S,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,0,100,0,0,,100,,,,
538918,VANICOM,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538902,DTIL,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538897,SHRINIWAS,Y,S,XT,3,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538896,KANCHI,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538895,MIHIKA,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538894,OCTAL,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538891,MCLOUD,Y,A,T,100,4,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538890,MKEXIM,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
538882,EMERALD,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538881,GALADAFIN,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538875,SELLWIN,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538874,NEXUSSURGL,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
538868,CSL,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
538863,AMARNATH,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538862,MYMONEY,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538860,PANAFIC,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
538858,CAMSONBIO,Y,S,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,0,100,,100,,,,
538857,SCC,Y,A,XT,2,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538838,ICL,Y,A,X,0,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538837,JSTL,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538836,MONTECARLO,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538835,INTELLECT,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538834,JMJFIN,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538833,KAIZENAGRO,Y,A,X,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538817,CAPPIPES,Y,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538812,AANCHALISP,Y,A,XT,100,100,100,0,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
538795,SAPPL,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538794,JETINFRA,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538788,GILADAFINS,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538787,GBFL,Y,A,X,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538786,CIL,Y,S,XT,3,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538778,KALYANCAP,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538777,ASIACAP,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538772,NIYOGIN,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,0,100,100,100,,100,,,,
538771,PINCON,N,S,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,0,0,,100,,,,
538770,CRANEINFRA,Y,A,X,100,100,100,100,1,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538765,JSHL,Y,A,MT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538743,MUDUNURU,Y,S,XT,4,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538742,PANABYTE,Y,A,X,0,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
538734,CEINSYSTECH,Y,A,X,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538733,STARLIT,Y,S,XT,0,100,100,1,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538732,VGCL,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
538731,HANMAN,Y,S,MT,4,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538730,PDSL,N,A,B,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538716,ARYACAPM,Y,A,MT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538715,DHABRIYA,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538714,SANGAMFIN,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
538713,ATISHAY,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
538708,ETIL,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538707,RCCL,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
538706,ULTRACAB,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
